supplier,supplier_country,supplier_type,customer,customer_country,customer_type,product_service,category,criticality,share_pct,price_correlation_3m,is_sole_source,data_source
ROKU INC,,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: ROKU INC → AMAZON.COM INC,other,,,,false,sec-edgar-rederived; sec_edgar; sec_edgar; sec_edgar; sec_edgar; sec_edgar; sec_edgar; sec_edgar; sec_edgar
TSMC,TW,fab_operator,KONINKLIJKE PHILIPS NV,,other,SEC segment disclosure: TAIWAN SEMICONDUCTOR MFG CO → KONINKLIJKE PHILIPS NV,foundry_services,,,,false,sec-edgar-rederived
TSMC,TW,fab_operator,Cirrus Logic,US,chip_designer,SEC segment disclosure: TAIWAN SEMICONDUCTOR MFG CO → CIRRUS LOGIC INC,foundry_services,,,,false,sec-edgar-rederived
TSMC,TW,fab_operator,Analog Devices,US,chip_designer,SEC segment disclosure: TAIWAN SEMICONDUCTOR MFG CO → ANALOG DEVICES INC,foundry_services,,,,false,sec-edgar-rederived
GlobalFoundries,US,equipment_maker,Mediatek Incorporation,,other,SEC >10% customer disclosure,foundry_services,,,,false,sec_edgar
GlobalFoundries,US,equipment_maker,pSemi Corporation,,other,SEC >10% customer disclosure,foundry_services,,,,false,sec_edgar
INTERSIL CORP  -CL A,,other,Cisco,US,other,SEC segment disclosure: INTERSIL CORP  -CL A → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
MULTILINK TECHNOLOGY CORP,,other,Cisco,US,other,SEC segment disclosure: MULTILINK TECHNOLOGY CORP → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
MINDSPEED TECHNOLOGIES INC,,other,Cisco,US,other,SEC segment disclosure: MINDSPEED TECHNOLOGIES INC → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
BLACKHAWK NETWORK HLDGS INC,,other,Apple,US,other,SEC segment disclosure: BLACKHAWK NETWORK HLDGS INC → APPLE INC,other,,,,false,sec-edgar-rederived
LEADIS TECHNOLOGY INC,,other,Samsung,KR,equipment_maker,SEC segment disclosure: LEADIS TECHNOLOGY INC → SAMSUNG ELECTRONICS CO LTD,other,,,,false,sec-edgar-rederived
SEMICONDUCTOR MFG INTL CORP,,other,Samsung,KR,equipment_maker,SEC segment disclosure: SEMICONDUCTOR MFG INTL CORP → SAMSUNG ELECTRONICS CO LTD,other,,,,false,sec-edgar-rederived
SEMICONDUCTOR MFG INTL CORP,,other,INTEGRATED SILICON SOLUTION,,other,SEC segment disclosure: SEMICONDUCTOR MFG INTL CORP → INTEGRATED SILICON SOLUTION,other,,,,false,sec-edgar-rederived
SEMICONDUCTOR MFG INTL CORP,,other,Fujitsu,JP,other,SEC segment disclosure: SEMICONDUCTOR MFG INTL CORP → FUJITSU LTD,other,,,,false,sec-edgar-rederived
AIR TRANSPORT SERVICES GROUP,,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: AIR TRANSPORT SERVICES GROUP → AMAZON.COM INC,other,,,,false,sec-edgar-rederived
ATHEROS COMMUNICATIONS INC,,other,Cisco,US,other,SEC segment disclosure: ATHEROS COMMUNICATIONS INC → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
Seagate Technology Holdings,US,other,Samsung,KR,equipment_maker,SEC segment disclosure: SEAGATE TECHNOLOGY HOLDINGS → SAMSUNG ELECTRONICS CO LTD,other,,,,false,sec_edgar
FormFactor,US,equipment_maker,SK Hynix,KR,fab_operator,SEC segment disclosure: FORMFACTOR INC → SK HYNIX INC,other,,,,false,sec_edgar
PDF Solutions,US,equipment_maker,Samsung,KR,equipment_maker,SEC segment disclosure: PDF SOLUTIONS INC → SAMSUNG ELECTRONICS CO LTD,other,,,,false,sec_edgar
Western Digital,US,other,Microsoft Corporation,US,cloud_provider,SEC segment disclosure: WESTERN DIGITAL CORP → MICROSOFT CORP,other,,,,false,sec_edgar
VORNADO REALTY TRUST,,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: VORNADO REALTY TRUST → AMAZON.COM INC,other,,,,false,sec_edgar
DIGITAL ISLAND INC,,other,National Semiconductor Corp.,US,chip_designer,SEC segment disclosure: DIGITAL ISLAND INC → NATIONAL SEMICONDUCTOR CORP,other,,,,false,sec-edgar-rederived
SCI SYSTEMS INC,,other,Apple,US,other,SEC segment disclosure: SCI SYSTEMS INC → APPLE INC,other,,,,false,sec-edgar-rederived
ChipMOS Technologies,TW,chip_designer,Raydium Semiconductor,TW,chip_designer,SEC segment disclosure: CHIPMOS TECHNOLOGIES LTD → RAYDIUM SEMICONDUCTOR CORP,other,,,,false,sec-edgar-rederived
LUMINENT INC,,other,Cisco,US,other,SEC segment disclosure: LUMINENT INC → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
Axcelis Technologies,US,chip_designer,Samsung,KR,equipment_maker,SEC segment disclosure: AXCELIS TECHNOLOGIES INC → SAMSUNG ELECTRONICS CO LTD,other,,,,false,sec_edgar
ON Semiconductor,US,chip_designer,"ARROW ELECTRONICS, INC.",US,other,SEC segment disclosure: ON SEMICONDUCTOR CORP → ARROW ELECTRONICS INC,other,,,,false,sec_edgar; sec-edgar-rederived; sec_edgar; sec_edgar; sec_edgar; sec_edgar; sec_edgar; sec_edgar
MICROTUNE INC,,other,Cisco,US,other,SEC segment disclosure: MICROTUNE INC → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
Silicon Laboratories,US,chip_designer,Cisco,US,other,SEC segment disclosure: SILICON LABORATORIES INC → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived; sec_edgar; sec_edgar; sec_edgar; sec_edgar; sec_edgar
AVG TECHNOLOGIES NV,,other,Alphabet,US,equipment_maker,SEC segment disclosure: AVG TECHNOLOGIES NV → ALPHABET INC,other,,,,false,sec-edgar-rederived
CYMER INC,,other,Samsung,KR,equipment_maker,SEC segment disclosure: CYMER INC → SAMSUNG ELECTRONICS CO LTD,other,,,,false,sec-edgar-rederived
RADVISION LTD,,other,Cisco,US,other,SEC segment disclosure: RADVISION LTD → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
CYMER INC,,other,ASML,NL,equipment_maker,SEC segment disclosure: CYMER INC → ASML HOLDING NV,other,,,,false,sec-edgar-rederived
Finisar Corp.,US,other,Cisco,US,other,SEC segment disclosure: FINISAR CORP → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
Immersion,US,epc,Samsung,KR,equipment_maker,SEC segment disclosure: IMMERSION CORP → SAMSUNG ELECTRONICS CO LTD,other,,,,false,sec_edgar
Amdocs Ltd.,US,other,BCE INC,,other,SEC segment disclosure: AMDOCS → BCE INC,other,,,,false,sec_edgar
Amdocs Ltd.,US,other,SPRINT CORP,,other,SEC segment disclosure: AMDOCS → SPRINT CORP,other,,,,false,sec_edgar
AMD,US,chip_designer,Sony Group,JP,other,SEC segment disclosure: ADVANCED MICRO DEVICES → SONY GROUP CORPORATION,gpu_accelerator,,,,false,sec_edgar
Qualcomm Inc,US,chip_designer,GuangDong OPPO Mobile Telecommunications Corp,,other,SEC >10% customer disclosure,gpu_accelerator,,,,false,sec_edgar
SILICON IMAGE INC,,other,Samsung,KR,equipment_maker,SEC segment disclosure: SILICON IMAGE INC → SAMSUNG ELECTRONICS CO LTD,other,,,,false,sec-edgar-rederived
BROOKFIELD PROPERTY PRTRS LP,,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: BROOKFIELD PROPERTY PRTRS LP → AMAZON.COM INC,other,,,,false,sec-edgar-rederived
EGAIN CORP,,other,Cisco,US,other,SEC segment disclosure: EGAIN CORP → CISCO SYSTEMS INC,other,,,,false,sec_edgar
EMERSON RADIO CORP,,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: EMERSON RADIO CORP → AMAZON.COM INC,other,,,,false,sec_edgar
Applied Materials,US,equipment_maker,Samsung,KR,equipment_maker,SEC segment disclosure: APPLIED MATERIALS INC → SAMSUNG ELECTRONICS CO LTD,semiconductor_equipment,,,,false,sec_edgar
AMD,US,chip_designer,Microsoft Corporation,US,cloud_provider,SEC segment disclosure: ADVANCED MICRO DEVICES → MICROSOFT CORP,gpu_accelerator,,,,false,sec_edgar
ChipMOS Technologies,TW,chip_designer,Cypress Technology,TW,other,SEC segment disclosure: CHIPMOS TECHNOLOGIES LTD → CYPRESS SEMICONDUCTOR CORP,other,,,,false,sec-edgar-rederived
ChipMOS Technologies,TW,chip_designer,"MStar Semiconductor, Inc.",TW,chip_designer,SEC segment disclosure: CHIPMOS TECHNOLOGIES LTD → MSTAR SEMICONDUCTOR INC,other,,,,false,sec-edgar-rederived
PROVANTAGE HEALTH SVCS INC,,other,AMERICAN MEDICAL SECURITY GP,,other,SEC segment disclosure: PROVANTAGE HEALTH SVCS INC → AMERICAN MEDICAL SECURITY GP,other,,,,false,sec-edgar-rederived
ChipMOS Technologies,TW,chip_designer,POWERCHIP SEMICONDUCTOR MANU,,other,SEC segment disclosure: CHIPMOS TECHNOLOGIES LTD → POWERCHIP SEMICONDUCTOR MANU,other,,,,false,sec-edgar-rederived
ChipMOS Technologies,TW,chip_designer,Micron,US,fab_operator,SEC segment disclosure: CHIPMOS TECHNOLOGIES LTD → MICRON TECHNOLOGY INC,other,,,,false,sec-edgar-rederived
Celestica,CA,other,"Juniper Networks, Inc.",US,equipment_maker,SEC segment disclosure: CELESTICA INC → JUNIPER NETWORKS INC,other,,,,false,sec_edgar
ASYST TECHNOLOGIES INC,,other,CHARTERED SEMICONDUCTOR MFG,,other,SEC segment disclosure: ASYST TECHNOLOGIES INC → CHARTERED SEMICONDUCTOR MFG,other,,,,false,sec-edgar-rederived
ASYST TECHNOLOGIES INC,,other,KLA,US,equipment_maker,SEC segment disclosure: ASYST TECHNOLOGIES INC → KLA CORP,other,,,,false,sec-edgar-rederived
Ixia,US,equipment_maker,Cisco,US,other,SEC segment disclosure: IXIA → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
AXT INC,,other,"Freescale Semiconductor, Inc.",US,chip_designer,SEC segment disclosure: AXT INC → FREESCALE SEMICONDUCTOR INC,other,,,,false,sec_edgar
AXT INC,,other,Win Semiconductors,TW,chip_designer,SEC segment disclosure: AXT INC → WIN SEMICONDUCTORS CORP,other,,,,false,sec_edgar
Amkor,US,equipment_maker,"Freescale Semiconductor, Inc.",US,chip_designer,SEC segment disclosure: AMKOR TECHNOLOGY INC → FREESCALE SEMICONDUCTOR INC,other,,,,false,sec_edgar
Amkor,US,equipment_maker,Broadcom Inc.,US,chip_designer,SEC segment disclosure: AMKOR TECHNOLOGY INC → BROADCOM CORP,other,,,,false,sec_edgar
Qnity Electronics,US,other,Samsung,KR,equipment_maker,SEC segment disclosure: QNITY ELECTRONICS INC → SAMSUNG ELECTRONICS CO LTD,other,,,,false,sec-edgar-rederived
Amkor,US,equipment_maker,NXP Semiconductors NV,NL,chip_designer,SEC segment disclosure: AMKOR TECHNOLOGY INC → NXP SEMICONDUCTORS NV,other,,,,false,sec_edgar
MOLEX INC,,other,Apple,US,other,SEC segment disclosure: MOLEX INC → APPLE INC,other,,,,false,sec-edgar-rederived
GEEKNET INC,,other,Intel,US,fab_operator,SEC segment disclosure: GEEKNET INC → INTEL CORP,other,,,,false,sec-edgar-rederived
SILICON VALLEY GROUP INC,,other,Intel,US,fab_operator,SEC segment disclosure: SILICON VALLEY GROUP INC → INTEL CORP,other,,,,false,sec-edgar-rederived
CYBEROPTICS CORP,,other,KLA,US,equipment_maker,SEC segment disclosure: CYBEROPTICS CORP → KLA CORP,other,,,,false,sec-edgar-rederived
SEMICONDUCTOR MFG INTL CORP,,other,Infineon Technologies,DE,chip_designer,SEC segment disclosure: SEMICONDUCTOR MFG INTL CORP → INFINEON TECHNOLOGIES AG,other,,,,false,sec-edgar-rederived
APPLIED MICRO CIRCUITS CORP,,other,Cisco,US,other,SEC segment disclosure: APPLIED MICRO CIRCUITS CORP → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
REGENETP INC,,other,Microsoft Corporation,US,cloud_provider,SEC segment disclosure: REGENETP INC → MICROSOFT CORP,other,,,,false,sec-edgar-rederived
ZOMAX INC/MN,,other,Microsoft Corporation,US,cloud_provider,SEC segment disclosure: ZOMAX INC/MN → MICROSOFT CORP,other,,,,false,sec-edgar-rederived
INTEST CORP,,other,Samsung,KR,equipment_maker,SEC segment disclosure: INTEST CORP → SAMSUNG ELECTRONICS CO LTD,other,,,,false,sec_edgar
QuickLogic,US,epc,Samsung,KR,equipment_maker,SEC segment disclosure: QUICKLOGIC CORP → SAMSUNG ELECTRONICS CO LTD,other,,,,false,sec_edgar
HALL KINION & ASSOCIATES INC,,other,Oracle Corporation,US,cloud_provider,SEC segment disclosure: HALL KINION & ASSOCIATES INC → ORACLE CORP,other,,,,false,sec-edgar-rederived
SL GREEN REALTY CORP,,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: SL GREEN REALTY CORP → AMAZON.COM INC,other,,,,false,sec_edgar
AUDIENCE INC,,other,Apple,US,other,SEC segment disclosure: AUDIENCE INC → APPLE INC,other,,,,false,sec-edgar-rederived
"Intelogic Trace, Inc.",US,other,IBM,IT,other,SEC segment disclosure: INTELOGIC TRACE INC → INTL BUSINESS MACHINES CORP,other,,,,false,sec-edgar-rederived
"Intelogic Trace, Inc.",US,other,ELECTRONIC DATA SYSTEMS CORP,,other,SEC segment disclosure: INTELOGIC TRACE INC → ELECTRONIC DATA SYSTEMS CORP,other,,,,false,sec-edgar-rederived
SOLECTRON CORP,,other,Apple,US,other,SEC segment disclosure: SOLECTRON CORP → APPLE INC,other,,,,false,sec-edgar-rederived
POWERWAVE TECHNOLOGIES INC,,other,Samsung,KR,equipment_maker,SEC segment disclosure: POWERWAVE TECHNOLOGIES INC → SAMSUNG ELECTRONICS CO LTD,other,,,,false,sec-edgar-rederived
EPLUS INC,,other,Cisco,US,other,SEC segment disclosure: EPLUS INC → CISCO SYSTEMS INC,other,,,,false,sec_edgar
NOV INC,,other,"Samsung Heavy Industries Co., Ltd.",KR,other,SEC segment disclosure: NOV INC → SAMSUNG HEAVY INDUSTRIES CO,other,,,,false,sec_edgar
Cohu,US,equipment_maker,AMD,US,chip_designer,SEC segment disclosure: COHU INC → ADVANCED MICRO DEVICES,other,,,,false,sec_edgar
INTERLINK COMPUTER SCIENCES,,other,Cisco,US,other,SEC segment disclosure: INTERLINK COMPUTER SCIENCES → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
Teradyne,US,equipment_maker,Apple,US,other,SEC segment disclosure: TERADYNE INC → APPLE INC,semiconductor_equipment,,,,false,sec_edgar
INTELLIQUEST INFORMATION GRP,,other,SPRINT CORP,,other,SEC segment disclosure: INTELLIQUEST INFORMATION GRP → SPRINT CORP,other,,,,false,sec-edgar-rederived
INTELLIQUEST INFORMATION GRP,,other,HP Inc,US,other,SEC segment disclosure: INTELLIQUEST INFORMATION GRP → HP INC,other,,,,false,sec-edgar-rederived
INTELLIQUEST INFORMATION GRP,,other,IBM,IT,other,SEC segment disclosure: INTELLIQUEST INFORMATION GRP → INTL BUSINESS MACHINES CORP,other,,,,false,sec-edgar-rederived
INTELLIQUEST INFORMATION GRP,,other,Microsoft Corporation,US,cloud_provider,SEC segment disclosure: INTELLIQUEST INFORMATION GRP → MICROSOFT CORP,other,,,,false,sec-edgar-rederived
LEADIS TECHNOLOGY INC,,other,Samsung SDI,KR,other,SEC segment disclosure: LEADIS TECHNOLOGY INC → SAMSUNG SDI CO LTD,other,,,,false,sec-edgar-rederived
CoreWeave,US,cloud_provider,Microsoft Corporation,US,cloud_provider,SEC segment disclosure: COREWEAVE INC → MICROSOFT CORP,other,,,,false,sec-edgar-rederived
AMPHENOL CORP,,other,Apple,US,other,SEC segment disclosure: AMPHENOL CORP → APPLE INC,other,,,,false,sec-edgar-rederived
PRI AUTOMATION INC,,other,Intel,US,fab_operator,SEC segment disclosure: PRI AUTOMATION INC → INTEL CORP,other,,,,false,sec-edgar-rederived
PRI AUTOMATION INC,,other,KLA,US,equipment_maker,SEC segment disclosure: PRI AUTOMATION INC → KLA CORP,other,,,,false,sec-edgar-rederived
MERIX CORP,,other,Cisco,US,other,SEC segment disclosure: MERIX CORP → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
LOUDEYE CORP,,other,Microsoft Corporation,US,cloud_provider,SEC segment disclosure: LOUDEYE CORP → MICROSOFT CORP,other,,,,false,sec-edgar-rederived
AMD,US,chip_designer,"ARROW ELECTRONICS, INC.",US,other,SEC segment disclosure: ADVANCED MICRO DEVICES → ARROW ELECTRONICS INC,gpu_accelerator,,,,false,sec_edgar; sec-edgar-rederived
ESS TECHNOLOGY INC,,other,Samsung,KR,equipment_maker,SEC segment disclosure: ESS TECHNOLOGY INC → SAMSUNG ELECTRONICS CO LTD,other,,,,false,sec-edgar-rederived
SELECT INCOME REIT,,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: SELECT INCOME REIT → AMAZON.COM INC,other,,,,false,sec-edgar-rederived
TRANSWITCH CORP,,other,Cisco,US,other,SEC segment disclosure: TRANSWITCH CORP → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
"indie Semiconductor, Inc.",US,chip_designer,Aptiv,CH,other,SEC segment disclosure: INDIE SEMICONDUCTOR INC → APTIV PLC,other,,,,false,sec_edgar
ORGANON & CO,,other,"SAMSUNG BIOLOGICS Co., Ltd.",KR,other,SEC segment disclosure: ORGANON & CO → SAMSUNG BIOLOGICS CO LTD,other,,,,false,sec_edgar
SILICON VALLEY GROUP INC,,other,AMD,US,chip_designer,SEC segment disclosure: SILICON VALLEY GROUP INC → ADVANCED MICRO DEVICES,other,,,,false,sec-edgar-rederived
Harmonic,US,equipment_maker,Intelsat Holding Corp.,US,other,SEC segment disclosure: HARMONIC INC → INTELSAT SA,other,,,,false,sec_edgar
SAWTEK INC,,other,Qualcomm Inc,US,chip_designer,SEC segment disclosure: SAWTEK INC → QUALCOMM INC,other,,,,false,sec-edgar-rederived
Flex,US,other,Cisco,US,other,SEC segment disclosure: FLEX LTD → CISCO SYSTEMS INC,other,,,,false,sec_edgar
Sypris Solutions,US,other,Eaton,IE,equipment_maker,SEC segment disclosure: SYPRIS SOLUTIONS INC → EATON CORP PLC,other,,,,false,sec_edgar
AMD,US,chip_designer,Fujitsu,JP,other,SEC segment disclosure: ADVANCED MICRO DEVICES → FUJITSU LTD,gpu_accelerator,,,,false,sec_edgar
Amkor,US,equipment_maker,Intel,US,fab_operator,SEC segment disclosure: AMKOR TECHNOLOGY INC → INTEL CORP,other,,,,false,sec_edgar
NXP Semiconductors NV,NL,chip_designer,Aptiv,CH,other,SEC segment disclosure: NXP SEMICONDUCTORS NV → APTIV PLC,other,,,,false,sec_edgar; sec-edgar-rederived
Digital Realty,US,colocation_provider,DXC TECHNOLOGY CO,,other,SEC segment disclosure: DIGITAL REALTY TRUST INC → DXC TECHNOLOGY CO,other,,,,false,sec_edgar
"Ultratech, Inc.",US,chip_designer,SEMICONDUCTOR MFG INTL CORP,,other,SEC segment disclosure: ULTRATECH INC → SEMICONDUCTOR MFG INTL CORP,other,,,,false,sec-edgar-rederived
Digital Realty,US,colocation_provider,Comcast,US,colocation_provider,SEC >10% customer disclosure,other,,,,false,sec_edgar
Amdocs Ltd.,US,other,NEXTEL COMMUNICATIONS INC,,other,SEC segment disclosure: AMDOCS → NEXTEL COMMUNICATIONS INC,other,,,,false,sec_edgar
Sanmina,US,other,Cisco,US,other,SEC segment disclosure: SANMINA CORP → CISCO SYSTEMS INC,other,,,,false,sec_edgar; sec-edgar-rederived
Entegris,US,equipment_maker,Tokyo Electron,JP,equipment_maker,SEC segment disclosure: ENTEGRIS INC → TOKYO ELECTRON LTD,other,,,,false,sec_edgar
DATATEC SYSTEMS INC,,other,Cisco,US,other,SEC segment disclosure: DATATEC SYSTEMS INC → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
Kopin Corp,US,other,Samsung,KR,equipment_maker,SEC segment disclosure: KOPIN CORP → SAMSUNG ELECTRONICS CO LTD,other,,,,false,sec_edgar
Digital Realty,US,colocation_provider,Morgan Stanley,US,colocation_provider,SEC >10% customer disclosure,other,,,,false,sec_edgar
Digital Realty,US,colocation_provider,SunGard Availability Services LP,,other,SEC >10% customer disclosure,other,,,,false,sec_edgar
AKAMAI TECHNOLOGIES INC,,other,"Meta Platforms, Inc.",US,ai_lab,SEC segment disclosure: AKAMAI TECHNOLOGIES INC → META PLATFORMS INC,other,,,,false,sec_edgar
ATMEL CORP,,other,Samsung,KR,equipment_maker,SEC segment disclosure: ATMEL CORP → SAMSUNG ELECTRONICS CO LTD,other,,,,false,sec-edgar-rederived
IKOS SYSTEMS INC,,other,Broadcom Inc.,US,chip_designer,SEC segment disclosure: IKOS SYSTEMS INC → BROADCOM CORP,other,,,,false,sec-edgar-rederived
Amdocs Ltd.,US,other,VODAFONE GROUP PUBLIC LTD,,other,SEC segment disclosure: AMDOCS → VODAFONE GROUP PUBLIC LTD,other,,,,false,sec_edgar
Amkor,US,equipment_maker,Samsung,KR,equipment_maker,SEC segment disclosure: AMKOR TECHNOLOGY INC → SAMSUNG ELECTRONICS CO LTD,other,,,,false,sec_edgar
Aehr Test Systems,US,equipment_maker,Micronas Semiconductor Holding AG,CH,chip_designer,SEC segment disclosure: AEHR TEST SYSTEMS → MICRONAS SEMICONDUCTOR AG,other,,,,false,sec_edgar
Photronics,US,equipment_maker,"TriQuint Semiconductor, Inc.",US,chip_designer,SEC segment disclosure: PHOTRONICS INC → TRIQUINT SEMICONDUCTOR INC,other,,,,false,sec_edgar
AERCAP HOLDINGS NV,,other,GOL LINHAS AEREAS INTELIGENT,,other,SEC segment disclosure: AERCAP HOLDINGS NV → GOL LINHAS AEREAS INTELIGENT,other,,,,false,sec_edgar
SOLECTRON CORP,,other,Cisco,US,other,SEC segment disclosure: SOLECTRON CORP → CISCO SYSTEMS INC,other,,,,false,sec-edgar-rederived
Netlist,US,other,SK Hynix,KR,fab_operator,SEC segment disclosure: NETLIST INC → SK HYNIX INC,other,,,,false,sec_edgar
ChipMOS Technologies,TW,chip_designer,Cypress Technology,TW,other,SEC segment disclosure: CHIPMOS TECHNOLOGIES INC → CYPRESS SEMICONDUCTOR CORP,other,,,,false,sec_edgar
KALTURA INC,,other,"Amazon.com, Inc.",US,cloud_provider,SEC segment disclosure: KALTURA INC → AMAZON.COM INC,other,,,,false,sec_edgar
AKAMAI TECHNOLOGIES INC,,other,Qualcomm Inc,US,chip_designer,SEC segment disclosure: AKAMAI TECHNOLOGIES INC → QUALCOMM INC,other,,,,false,sec_edgar
Netlist,US,other,Samsung C&T Corp.,KR,other,SEC segment disclosure: NETLIST INC → SAMSUNG C&T CORP,other,,,,false,sec_edgar
Photronics,US,equipment_maker,National Semiconductor Corp.,US,chip_designer,SEC segment disclosure: PHOTRONICS INC → NATIONAL SEMICONDUCTOR CORP,other,,,,false,sec_edgar
Amkor,US,equipment_maker,NVIDIA,US,chip_designer,SEC segment disclosure: AMKOR TECHNOLOGY INC → NVIDIA CORP,other,,,,false,sec_edgar
Aehr Test Systems,US,equipment_maker,Intel,US,fab_operator,SEC segment disclosure: AEHR TEST SYSTEMS → INTEL CORP,other,,,,false,sec_edgar
